league,game_id,date,time,home_id,home_name,away_id,away_name,venue_name,city,state,full_address,lat,lon
nhl,nhl_387284,2025-03-15,02:00,670,Anaheim Ducks,689,Nashville Predators,Honda Center,Anaheim,California,"2695 E Katella Ave, Anaheim, CA 92806",33.805921401304865,-117.87558607342856
nhl,nhl_387285,2025-03-15,16:30,674,Buffalo Sabres,702,Vegas Golden Knights,KeyBank Center,Buffalo,New York,"1 Seymour H Knox III Plaza, Buffalo, NY 14203",42.875022,-78.876594
nhl,nhl_387286,2025-03-15,19:00,696,Pittsburgh Penguins,690,New Jersey Devils,PPG Paints Arena,Pittsburgh,Pennsylvania,"1001 Fifth Ave, Pittsburgh, PA 15219",40.438876,-79.990679
nhl,nhl_387287,2025-03-15,21:00,697,San Jose Sharks,703,Washington Capitals,SAP Center,San Jose,California,"525 W Santa Clara St, San Jose, CA 95113",37.334093949999996,-121.90313529271069
nhl,nhl_387288,2025-03-15,23:00,673,Boston Bruins,699,Tampa Bay Lightning,TD Garden,Boston,Massachusetts,"100 Legends Way, Boston, MA 02114",42.3661213,-71.0616382
nhl,nhl_387289,2025-03-15,23:00,680,Columbus Blue Jackets,692,New York Rangers,Nationwide Arena,Columbus,Ohio,"200 W Nationwide Blvd, Columbus, OH 43215",39.968499,-83.006731
nhl,nhl_387290,2025-03-15,23:00,688,Montreal Canadiens,684,Florida Panthers,Bell Centre,Montreal,Quebec,"1909 Av. des Canadiens-de-Montréal, Montréal, QC H3B 5E8, Canada",45.4971367,-73.5692218
nhl,nhl_387291,2025-03-15,23:00,695,Philadelphia Flyers,676,Carolina Hurricanes,Wells Fargo Center,Philadelphia,Pennsylvania,"3601 S Broad St, Philadelphia, PA 19148",39.905098,-75.173446
nhl,nhl_387292,2025-03-15,23:00,700,Toronto Maple Leafs,693,Ottawa Senators,Scotiabank Arena,Toronto,Ontario,"40 Bay Street, Toronto, Ontario M5J 2X2",43.6429457,-79.3789227
nhl,nhl_387293,2025-03-16,00:00,685,Los Angeles Kings,689,Nashville Predators,Crypto.com Arena,Los Angeles,California,"1111 S Figueroa St, Los Angeles, CA 90015",34.04348179591837,-118.26550997959184
nhl,nhl_387294,2025-03-16,00:00,687,Minnesota Wild,698,St. Louis Blues,Xcel Energy Center,Saint Paul,Minnesota,"199 W Kellogg Blvd, St Paul, MN 55102",44.94333710011777,-93.09933238802671
nhl,nhl_387295,2025-03-16,02:00,701,Vancouver Canucks,678,Chicago Blackhawks,Rogers Arena,Vancouver,British Columbia,"800 Griffiths Wy, Vancouver, BC V6B 6G1, Canada",49.2774432,-123.109316
nhl,nhl_387296,2025-03-16,17:00,682,Detroit Red Wings,702,Vegas Golden Knights,Little Caesars Arena,Detroit,Michigan,"2645 Woodward Ave, Detroit, MI 48201",42.34194226530612,-83.05436087755102
nhl,nhl_387297,2025-03-16,19:30,679,Colorado Avalanche,681,Dallas Stars,Pepsi Center,Denver,Colorado,"1000 Chopper Cir, Denver, CO 80204",39.748683799999995,-105.00754401780362
nhl,nhl_387298,2025-03-16,22:00,698,St. Louis Blues,670,Anaheim Ducks,Enterprise Center,St. Louis,Missouri,"1401 Clark Ave, St. Louis, MO 63103",38.626027,-90.202026
nhl,nhl_387299,2025-03-16,23:00,692,New York Rangers,683,Edmonton Oilers,Madison Square Garden,New York City,New York,"4 Pennsylvania Plaza, New York, NY 10001",40.7507615,-73.9931088
nhl,nhl_387300,2025-03-16,23:30,691,New York Islanders,684,Florida Panthers,Barclays Center,Brooklyn,New York,"620 Atlantic Ave, Brooklyn, NY 11217",40.683442933384704,-73.97521544640279
nhl,nhl_387300,2025-03-16,23:30,691,New York Islanders,684,Florida Panthers,Nassau Coliseum,Uniondale,New York,"1255 Hempstead Tpke, Uniondale, NY 11553",40.719200045602555,-73.58917296687825
nhl,nhl_387301,2025-03-17,00:00,701,Vancouver Canucks,2405,Utah,Rogers Arena,Vancouver,British Columbia,"800 Griffiths Wy, Vancouver, BC V6B 6G1, Canada",49.2774432,-123.109316
nhl,nhl_387302,2025-03-17,01:00,1436,Seattle Kraken,704,Winnipeg Jets,Climate Pledge Arena,Seattle,Washington,"334 1st Ave N, Seattle, WA 98109",47.62137818367347,-122.35530857142858
nhl,nhl_387303,2025-03-17,23:00,673,Boston Bruins,674,Buffalo Sabres,TD Garden,Boston,Massachusetts,"100 Legends Way, Boston, MA 02114",42.3661213,-71.0616382
nhl,nhl_387304,2025-03-17,23:00,680,Columbus Blue Jackets,690,New Jersey Devils,Nationwide Arena,Columbus,Ohio,"200 W Nationwide Blvd, Columbus, OH 43215",39.968499,-83.006731
nhl,nhl_387305,2025-03-17,23:00,699,Tampa Bay Lightning,695,Philadelphia Flyers,Amalie Arena,Tampa,Florida,"401 Channelside Dr, Tampa, FL 33602",27.94367951020408,-82.4519971632653
nhl,nhl_387306,2025-03-17,23:30,700,Toronto Maple Leafs,675,Calgary Flames,Scotiabank Arena,Toronto,Ontario,"40 Bay Street, Toronto, Ontario M5J 2X2",43.6429457,-79.3789227
nhl,nhl_387307,2025-03-18,00:00,687,Minnesota Wild,685,Los Angeles Kings,Xcel Energy Center,Saint Paul,Minnesota,"199 W Kellogg Blvd, St Paul, MN 55102",44.94333710011777,-93.09933238802671
nhl,nhl_387308,2025-03-18,23:00,688,Montreal Canadiens,693,Ottawa Senators,Bell Centre,Montreal,Quebec,"1909 Av. des Canadiens-de-Montréal, Montréal, QC H3B 5E8, Canada",45.4971367,-73.5692218
nhl,nhl_387309,2025-03-18,23:00,692,New York Rangers,675,Calgary Flames,Madison Square Garden,New York City,New York,"4 Pennsylvania Plaza, New York, NY 10001",40.7507615,-73.9931088
nhl,nhl_387310,2025-03-18,23:00,696,Pittsburgh Penguins,691,New York Islanders,PPG Paints Arena,Pittsburgh,Pennsylvania,"1001 Fifth Ave, Pittsburgh, PA 15219",40.438876,-79.990679
nhl,nhl_387311,2025-03-18,23:00,703,Washington Capitals,682,Detroit Red Wings,Capital One Arena,Washington,D.C.,"601 F St NW, Washington, D.C 20004",38.8979408,-77.0217569
nhl,nhl_387312,2025-03-19,00:00,681,Dallas Stars,670,Anaheim Ducks,American Airlines Center,Dallas,Texas,"2500 Victory Ave, Dallas, TX 75219",32.7905076,-96.81027213460834
nhl,nhl_387313,2025-03-19,00:30,678,Chicago Blackhawks,1436,Seattle Kraken,United Center,Chicago,Illinois,"1901 W Madison St, Chicago, IL 60612",41.881280448030545,-87.67348308284382
nhl,nhl_387314,2025-03-19,01:00,683,Edmonton Oilers,2405,Utah,Rogers Place,Edmonton,Alberta,"10220 104 Ave NW, Edmonton, AB T5J 0H6, Canada",53.545913,-113.496684
nhl,nhl_387315,2025-03-19,01:00,689,Nashville Predators,698,St. Louis Blues,Bridgestone Arena,Nashville,Tennessee,"501 Broadway, Nashville, TN 37203",36.159867,-86.779636
nhl,nhl_387316,2025-03-19,02:00,701,Vancouver Canucks,704,Winnipeg Jets,Rogers Arena,Vancouver,British Columbia,"800 Griffiths Wy, Vancouver, BC V6B 6G1, Canada",49.2774432,-123.109316
nhl,nhl_387317,2025-03-19,23:00,700,Toronto Maple Leafs,679,Colorado Avalanche,Scotiabank Arena,Toronto,Ontario,"40 Bay Street, Toronto, Ontario M5J 2X2",43.6429457,-79.3789227
nhl,nhl_387318,2025-03-20,01:30,687,Minnesota Wild,1436,Seattle Kraken,Xcel Energy Center,Saint Paul,Minnesota,"199 W Kellogg Blvd, St Paul, MN 55102",44.94333710011777,-93.09933238802671
nhl,nhl_387319,2025-03-20,23:00,680,Columbus Blue Jackets,684,Florida Panthers,Nationwide Arena,Columbus,Ohio,"200 W Nationwide Blvd, Columbus, OH 43215",39.968499,-83.006731
nhl,nhl_387320,2025-03-20,23:00,690,New Jersey Devils,675,Calgary Flames,Prudential Center,Newark,New Jersey,"25 Lafayette St, Newark, NJ 07102",40.7337037,-74.1719383
nhl,nhl_387321,2025-03-20,23:00,692,New York Rangers,700,Toronto Maple Leafs,Madison Square Garden,New York City,New York,"4 Pennsylvania Plaza, New York, NY 10001",40.7507615,-73.9931088
nhl,nhl_387322,2025-03-20,23:00,693,Ottawa Senators,679,Colorado Avalanche,Canadian Tire Centre,Ottawa,Ontario,"1000 Palladium Dr, Ottawa, ON K2V 1A5, Canada",45.296912,-75.926845
nhl,nhl_387323,2025-03-20,23:00,703,Washington Capitals,695,Philadelphia Flyers,Capital One Arena,Washington,D.C.,"601 F St NW, Washington, D.C 20004",38.8979408,-77.0217569
nhl,nhl_387324,2025-03-20,23:30,691,New York Islanders,688,Montreal Canadiens,Barclays Center,Brooklyn,New York,"620 Atlantic Ave, Brooklyn, NY 11217",40.683442933384704,-73.97521544640279
nhl,nhl_387324,2025-03-20,23:30,691,New York Islanders,688,Montreal Canadiens,Nassau Coliseum,Uniondale,New York,"1255 Hempstead Tpke, Uniondale, NY 11553",40.719200045602555,-73.58917296687825
nhl,nhl_387325,2025-03-20,23:30,698,St. Louis Blues,701,Vancouver Canucks,Enterprise Center,St. Louis,Missouri,"1401 Clark Ave, St. Louis, MO 63103",38.626027,-90.202026
nhl,nhl_387326,2025-03-21,00:00,681,Dallas Stars,699,Tampa Bay Lightning,American Airlines Center,Dallas,Texas,"2500 Victory Ave, Dallas, TX 75219",32.7905076,-96.81027213460834
nhl,nhl_387327,2025-03-21,00:00,689,Nashville Predators,670,Anaheim Ducks,Bridgestone Arena,Nashville,Tennessee,"501 Broadway, Nashville, TN 37203",36.159867,-86.779636
nhl,nhl_387328,2025-03-21,00:30,678,Chicago Blackhawks,685,Los Angeles Kings,United Center,Chicago,Illinois,"1901 W Madison St, Chicago, IL 60612",41.881280448030545,-87.67348308284382
nhl,nhl_387329,2025-03-21,01:00,683,Edmonton Oilers,704,Winnipeg Jets,Rogers Place,Edmonton,Alberta,"10220 104 Ave NW, Edmonton, AB T5J 0H6, Canada",53.545913,-113.496684
nhl,nhl_387330,2025-03-21,01:00,2405,Utah,674,Buffalo Sabres,Delta Center,Salt Lake City,Utah,"301 S Temple, Salt Lake City, UT 84101",40.769263,-111.899836
nhl,nhl_387331,2025-03-21,02:00,702,Vegas Golden Knights,673,Boston Bruins,T-Mobile Arena,Paradise,Nevada,"3780 S Las Vegas Blvd, Las Vegas, NV 89109",36.103318615384616,-115.17286253846153
nhl,nhl_387332,2025-03-21,02:30,697,San Jose Sharks,676,Carolina Hurricanes,SAP Center,San Jose,California,"525 W Santa Clara St, San Jose, CA 95113",37.334093949999996,-121.90313529271069
nhl,nhl_387333,2025-03-21,23:00,696,Pittsburgh Penguins,680,Columbus Blue Jackets,PPG Paints Arena,Pittsburgh,Pennsylvania,"1001 Fifth Ave, Pittsburgh, PA 15219",40.438876,-79.990679
nhl,nhl_387334,2025-03-22,17:00,692,New York Rangers,701,Vancouver Canucks,Madison Square Garden,New York City,New York,"4 Pennsylvania Plaza, New York, NY 10001",40.7507615,-73.9931088
nhl,nhl_387335,2025-03-22,18:00,681,Dallas Stars,695,Philadelphia Flyers,American Airlines Center,Dallas,Texas,"2500 Victory Ave, Dallas, TX 75219",32.7905076,-96.81027213460834
nhl,nhl_387336,2025-03-22,18:00,687,Minnesota Wild,674,Buffalo Sabres,Xcel Energy Center,Saint Paul,Minnesota,"199 W Kellogg Blvd, St Paul, MN 55102",44.94333710011777,-93.09933238802671
nhl,nhl_387337,2025-03-22,19:00,698,St. Louis Blues,678,Chicago Blackhawks,Enterprise Center,St. Louis,Missouri,"1401 Clark Ave, St. Louis, MO 63103",38.626027,-90.202026
nhl,nhl_387338,2025-03-22,20:00,691,New York Islanders,675,Calgary Flames,Nassau Coliseum,Uniondale,New York,"1255 Hempstead Tpke, Uniondale, NY 11553",40.719200045602555,-73.58917296687825
nhl,nhl_387338,2025-03-22,20:00,691,New York Islanders,675,Calgary Flames,Barclays Center,Brooklyn,New York,"620 Atlantic Ave, Brooklyn, NY 11217",40.683442933384704,-73.97521544640279
nhl,nhl_387339,2025-03-22,20:00,685,Los Angeles Kings,676,Carolina Hurricanes,Crypto.com Arena,Los Angeles,California,"1111 S Figueroa St, Los Angeles, CA 90015",34.04348179591837,-118.26550997959184
nhl,nhl_387340,2025-03-22,21:00,2405,Utah,699,Tampa Bay Lightning,Delta Center,Salt Lake City,Utah,"301 S Temple, Salt Lake City, UT 84101",40.769263,-111.899836
nhl,nhl_387341,2025-03-22,21:00,703,Washington Capitals,684,Florida Panthers,Capital One Arena,Washington,D.C.,"601 F St NW, Washington, D.C 20004",38.8979408,-77.0217569
nhl,nhl_387342,2025-03-22,23:00,688,Montreal Canadiens,679,Colorado Avalanche,Bell Centre,Montreal,Quebec,"1909 Av. des Canadiens-de-Montréal, Montréal, QC H3B 5E8, Canada",45.4971367,-73.5692218
nhl,nhl_387343,2025-03-22,23:00,689,Nashville Predators,700,Toronto Maple Leafs,Bridgestone Arena,Nashville,Tennessee,"501 Broadway, Nashville, TN 37203",36.159867,-86.779636
nhl,nhl_387344,2025-03-22,23:00,690,New Jersey Devils,693,Ottawa Senators,Prudential Center,Newark,New Jersey,"25 Lafayette St, Newark, NJ 07102",40.7337037,-74.1719383
nhl,nhl_387345,2025-03-23,00:00,702,Vegas Golden Knights,682,Detroit Red Wings,T-Mobile Arena,Paradise,Nevada,"3780 S Las Vegas Blvd, Las Vegas, NV 89109",36.103318615384616,-115.17286253846153
nhl,nhl_387346,2025-03-23,02:00,683,Edmonton Oilers,1436,Seattle Kraken,Rogers Place,Edmonton,Alberta,"10220 104 Ave NW, Edmonton, AB T5J 0H6, Canada",53.545913,-113.496684
nhl,nhl_387347,2025-03-23,02:30,697,San Jose Sharks,673,Boston Bruins,SAP Center,San Jose,California,"525 W Santa Clara St, San Jose, CA 95113",37.334093949999996,-121.90313529271069
nhl,nhl_387348,2025-03-23,19:00,678,Chicago Blackhawks,695,Philadelphia Flyers,United Center,Chicago,Illinois,"1901 W Madison St, Chicago, IL 60612",41.881280448030545,-87.67348308284382
nhl,nhl_387349,2025-03-23,19:00,704,Winnipeg Jets,674,Buffalo Sabres,Canada Life Centre,Winnipeg,Manitoba,"300 Portage Ave, Winnipeg, MB R3C 5S4, Canada",49.892724,-97.143712
nhl,nhl_387350,2025-03-23,22:00,698,St. Louis Blues,689,Nashville Predators,Enterprise Center,St. Louis,Missouri,"1401 Clark Ave, St. Louis, MO 63103",38.626027,-90.202026
nhl,nhl_387351,2025-03-23,22:00,684,Florida Panthers,696,Pittsburgh Penguins,BB&T Center,Sunrise,Florida,"1 Panther Pkwy, Sunrise, FL 33323",26.15555,-80.32489
nhl,nhl_387352,2025-03-24,00:00,670,Anaheim Ducks,676,Carolina Hurricanes,Honda Center,Anaheim,California,"2695 E Katella Ave, Anaheim, CA 92806",33.805921401304865,-117.87558607342856
nhl,nhl_387353,2025-03-24,00:00,702,Vegas Golden Knights,699,Tampa Bay Lightning,T-Mobile Arena,Paradise,Nevada,"3780 S Las Vegas Blvd, Las Vegas, NV 89109",36.103318615384616,-115.17286253846153
nhl,nhl_387354,2025-03-24,01:00,685,Los Angeles Kings,673,Boston Bruins,Crypto.com Arena,Los Angeles,California,"1111 S Figueroa St, Los Angeles, CA 90015",34.04348179591837,-118.26550997959184
nhl,nhl_387355,2025-03-24,23:30,690,New Jersey Devils,701,Vancouver Canucks,Prudential Center,Newark,New Jersey,"25 Lafayette St, Newark, NJ 07102",40.7337037,-74.1719383
nhl,nhl_387356,2025-03-24,23:30,691,New York Islanders,680,Columbus Blue Jackets,Barclays Center,Brooklyn,New York,"620 Atlantic Ave, Brooklyn, NY 11217",40.683442933384704,-73.97521544640279
nhl,nhl_387356,2025-03-24,23:30,691,New York Islanders,680,Columbus Blue Jackets,Nassau Coliseum,Uniondale,New York,"1255 Hempstead Tpke, Uniondale, NY 11553",40.719200045602555,-73.58917296687825
nhl,nhl_387357,2025-03-25,00:00,681,Dallas Stars,687,Minnesota Wild,American Airlines Center,Dallas,Texas,"2500 Victory Ave, Dallas, TX 75219",32.7905076,-96.81027213460834
nhl,nhl_387358,2025-03-25,01:00,2405,Utah,682,Detroit Red Wings,Delta Center,Salt Lake City,Utah,"301 S Temple, Salt Lake City, UT 84101",40.769263,-111.899836
nhl,nhl_387359,2025-03-25,23:00,700,Toronto Maple Leafs,695,Philadelphia Flyers,Scotiabank Arena,Toronto,Ontario,"40 Bay Street, Toronto, Ontario M5J 2X2",43.6429457,-79.3789227
nhl,nhl_387360,2025-03-25,23:00,699,Tampa Bay Lightning,696,Pittsburgh Penguins,Amalie Arena,Tampa,Florida,"401 Channelside Dr, Tampa, FL 33602",27.94367951020408,-82.4519971632653
nhl,nhl_387361,2025-03-25,23:00,674,Buffalo Sabres,693,Ottawa Senators,KeyBank Center,Buffalo,New York,"1 Seymour H Knox III Plaza, Buffalo, NY 14203",42.875022,-78.876594
nhl,nhl_387362,2025-03-25,23:30,676,Carolina Hurricanes,689,Nashville Predators,PNC Arena,Raleigh,North Carolina,"1400 Edwards Mill Rd, Raleigh, NC 27607",35.802675994429976,-78.72682518465393
nhl,nhl_387363,2025-03-26,00:00,687,Minnesota Wild,702,Vegas Golden Knights,Xcel Energy Center,Saint Paul,Minnesota,"199 W Kellogg Blvd, St Paul, MN 55102",44.94333710011777,-93.09933238802671
nhl,nhl_387364,2025-03-26,00:00,698,St. Louis Blues,688,Montreal Canadiens,Enterprise Center,St. Louis,Missouri,"1401 Clark Ave, St. Louis, MO 63103",38.626027,-90.202026
nhl,nhl_387365,2025-03-26,00:00,704,Winnipeg Jets,703,Washington Capitals,Canada Life Centre,Winnipeg,Manitoba,"300 Portage Ave, Winnipeg, MB R3C 5S4, Canada",49.892724,-97.143712
nhl,nhl_387366,2025-03-26,01:00,675,Calgary Flames,1436,Seattle Kraken,Scotiabank Saddledome,Calgary,Alberta,"555 Saddledome Rise SE, Calgary, AB T2G 2W1, Canada",51.037412399999994,-114.05196415720093
nhl,nhl_387367,2025-03-26,01:00,679,Colorado Avalanche,682,Detroit Red Wings,Pepsi Center,Denver,Colorado,"1000 Chopper Cir, Denver, CO 80204",39.748683799999995,-105.00754401780362
nhl,nhl_387368,2025-03-26,02:30,685,Los Angeles Kings,692,New York Rangers,Crypto.com Arena,Los Angeles,California,"1111 S Figueroa St, Los Angeles, CA 90015",34.04348179591837,-118.26550997959184
nhl,nhl_387369,2025-03-26,23:30,678,Chicago Blackhawks,690,New Jersey Devils,United Center,Chicago,Illinois,"1901 W Madison St, Chicago, IL 60612",41.881280448030545,-87.67348308284382
nhl,nhl_387370,2025-03-26,23:30,691,New York Islanders,701,Vancouver Canucks,Barclays Center,Brooklyn,New York,"620 Atlantic Ave, Brooklyn, NY 11217",40.683442933384704,-73.97521544640279
nhl,nhl_387370,2025-03-26,23:30,691,New York Islanders,701,Vancouver Canucks,Nassau Coliseum,Uniondale,New York,"1255 Hempstead Tpke, Uniondale, NY 11553",40.719200045602555,-73.58917296687825
nhl,nhl_387371,2025-03-27,02:00,683,Edmonton Oilers,681,Dallas Stars,Rogers Place,Edmonton,Alberta,"10220 104 Ave NW, Edmonton, AB T5J 0H6, Canada",53.545913,-113.496684
nhl,nhl_387372,2025-03-27,02:00,670,Anaheim Ducks,673,Boston Bruins,Honda Center,Anaheim,California,"2695 E Katella Ave, Anaheim, CA 92806",33.805921401304865,-117.87558607342856
nhl,nhl_387373,2025-03-27,23:00,682,Detroit Red Wings,693,Ottawa Senators,Little Caesars Arena,Detroit,Michigan,"2645 Woodward Ave, Detroit, MI 48201",42.34194226530612,-83.05436087755102
nhl,nhl_387374,2025-03-27,23:00,695,Philadelphia Flyers,688,Montreal Canadiens,Wells Fargo Center,Philadelphia,Pennsylvania,"3601 S Broad St, Philadelphia, PA 19148",39.905098,-75.173446
nhl,nhl_387375,2025-03-27,23:00,699,Tampa Bay Lightning,2405,Utah,Amalie Arena,Tampa,Florida,"401 Channelside Dr, Tampa, FL 33602",27.94367951020408,-82.4519971632653
nhl,nhl_387376,2025-03-27,23:00,674,Buffalo Sabres,696,Pittsburgh Penguins,KeyBank Center,Buffalo,New York,"1 Seymour H Knox III Plaza, Buffalo, NY 14203",42.875022,-78.876594
nhl,nhl_387377,2025-03-28,00:00,687,Minnesota Wild,703,Washington Capitals,Xcel Energy Center,Saint Paul,Minnesota,"199 W Kellogg Blvd, St Paul, MN 55102",44.94333710011777,-93.09933238802671
nhl,nhl_387378,2025-03-28,00:00,689,Nashville Predators,698,St. Louis Blues,Bridgestone Arena,Nashville,Tennessee,"501 Broadway, Nashville, TN 37203",36.159867,-86.779636
nhl,nhl_387379,2025-03-28,01:00,675,Calgary Flames,681,Dallas Stars,Scotiabank Saddledome,Calgary,Alberta,"555 Saddledome Rise SE, Calgary, AB T2G 2W1, Canada",51.037412399999994,-114.05196415720093
nhl,nhl_387380,2025-03-28,02:00,679,Colorado Avalanche,685,Los Angeles Kings,Pepsi Center,Denver,Colorado,"1000 Chopper Cir, Denver, CO 80204",39.748683799999995,-105.00754401780362
nhl,nhl_387381,2025-03-28,02:00,1436,Seattle Kraken,683,Edmonton Oilers,Climate Pledge Arena,Seattle,Washington,"334 1st Ave N, Seattle, WA 98109",47.62137818367347,-122.35530857142858
nhl,nhl_387382,2025-03-28,02:30,697,San Jose Sharks,700,Toronto Maple Leafs,SAP Center,San Jose,California,"525 W Santa Clara St, San Jose, CA 95113",37.334093949999996,-121.90313529271069
nhl,nhl_387383,2025-03-28,23:00,684,Florida Panthers,2405,Utah,BB&T Center,Sunrise,Florida,"1 Panther Pkwy, Sunrise, FL 33323",26.15555,-80.32489
nhl,nhl_387384,2025-03-28,23:00,676,Carolina Hurricanes,688,Montreal Canadiens,PNC Arena,Raleigh,North Carolina,"1400 Edwards Mill Rd, Raleigh, NC 27607",35.802675994429976,-78.72682518465393
nhl,nhl_387385,2025-03-28,23:00,680,Columbus Blue Jackets,701,Vancouver Canucks,Nationwide Arena,Columbus,Ohio,"200 W Nationwide Blvd, Columbus, OH 43215",39.968499,-83.006731
nhl,nhl_387386,2025-03-29,00:00,704,Winnipeg Jets,690,New Jersey Devils,Canada Life Centre,Winnipeg,Manitoba,"300 Portage Ave, Winnipeg, MB R3C 5S4, Canada",49.892724,-97.143712
nhl,nhl_387387,2025-03-29,00:30,678,Chicago Blackhawks,702,Vegas Golden Knights,United Center,Chicago,Illinois,"1901 W Madison St, Chicago, IL 60612",41.881280448030545,-87.67348308284382
nhl,nhl_387388,2025-03-29,02:00,670,Anaheim Ducks,692,New York Rangers,Honda Center,Anaheim,California,"2695 E Katella Ave, Anaheim, CA 92806",33.805921401304865,-117.87558607342856
nhl,nhl_387389,2025-03-29,17:00,695,Philadelphia Flyers,674,Buffalo Sabres,Wells Fargo Center,Philadelphia,Pennsylvania,"3601 S Broad St, Philadelphia, PA 19148",39.905098,-75.173446
nhl,nhl_387390,2025-03-29,18:00,699,Tampa Bay Lightning,691,New York Islanders,Amalie Arena,Tampa,Florida,"401 Channelside Dr, Tampa, FL 33602",27.94367951020408,-82.4519971632653
nhl,nhl_387391,2025-03-29,20:30,679,Colorado Avalanche,698,St. Louis Blues,Pepsi Center,Denver,Colorado,"1000 Chopper Cir, Denver, CO 80204",39.748683799999995,-105.00754401780362
nhl,nhl_387392,2025-03-29,22:00,687,Minnesota Wild,690,New Jersey Devils,Xcel Energy Center,Saint Paul,Minnesota,"199 W Kellogg Blvd, St Paul, MN 55102",44.94333710011777,-93.09933238802671
nhl,nhl_387393,2025-03-29,22:30,689,Nashville Predators,702,Vegas Golden Knights,Bridgestone Arena,Nashville,Tennessee,"501 Broadway, Nashville, TN 37203",36.159867,-86.779636
nhl,nhl_387394,2025-03-29,23:00,685,Los Angeles Kings,700,Toronto Maple Leafs,Crypto.com Arena,Los Angeles,California,"1111 S Figueroa St, Los Angeles, CA 90015",34.04348179591837,-118.26550997959184
nhl,nhl_387395,2025-03-29,23:00,693,Ottawa Senators,680,Columbus Blue Jackets,Canadian Tire Centre,Ottawa,Ontario,"1000 Palladium Dr, Ottawa, ON K2V 1A5, Canada",45.296912,-75.926845
nhl,nhl_387396,2025-03-30,00:00,682,Detroit Red Wings,673,Boston Bruins,Little Caesars Arena,Detroit,Michigan,"2645 Woodward Ave, Detroit, MI 48201",42.34194226530612,-83.05436087755102
nhl,nhl_387397,2025-03-30,02:00,683,Edmonton Oilers,675,Calgary Flames,Rogers Place,Edmonton,Alberta,"10220 104 Ave NW, Edmonton, AB T5J 0H6, Canada",53.545913,-113.496684
nhl,nhl_387398,2025-03-30,02:30,697,San Jose Sharks,692,New York Rangers,SAP Center,San Jose,California,"525 W Santa Clara St, San Jose, CA 95113",37.334093949999996,-121.90313529271069
nhl,nhl_387399,2025-03-30,02:30,1436,Seattle Kraken,681,Dallas Stars,Climate Pledge Arena,Seattle,Washington,"334 1st Ave N, Seattle, WA 98109",47.62137818367347,-122.35530857142858
nhl,nhl_387400,2025-03-30,17:00,684,Florida Panthers,688,Montreal Canadiens,BB&T Center,Sunrise,Florida,"1 Panther Pkwy, Sunrise, FL 33323",26.15555,-80.32489
nhl,nhl_387401,2025-03-30,19:00,703,Washington Capitals,674,Buffalo Sabres,Capital One Arena,Washington,D.C.,"601 F St NW, Washington, D.C 20004",38.8979408,-77.0217569
nhl,nhl_387402,2025-03-30,19:00,704,Winnipeg Jets,701,Vancouver Canucks,Canada Life Centre,Winnipeg,Manitoba,"300 Portage Ave, Winnipeg, MB R3C 5S4, Canada",49.892724,-97.143712
nhl,nhl_387403,2025-03-30,20:00,678,Chicago Blackhawks,2405,Utah,United Center,Chicago,Illinois,"1901 W Madison St, Chicago, IL 60612",41.881280448030545,-87.67348308284382
nhl,nhl_387404,2025-03-30,21:00,696,Pittsburgh Penguins,693,Ottawa Senators,PPG Paints Arena,Pittsburgh,Pennsylvania,"1001 Fifth Ave, Pittsburgh, PA 15219",40.438876,-79.990679
nhl,nhl_387405,2025-03-30,21:00,676,Carolina Hurricanes,691,New York Islanders,PNC Arena,Raleigh,North Carolina,"1400 Edwards Mill Rd, Raleigh, NC 27607",35.802675994429976,-78.72682518465393
nhl,nhl_387406,2025-03-31,00:00,670,Anaheim Ducks,700,Toronto Maple Leafs,Honda Center,Anaheim,California,"2695 E Katella Ave, Anaheim, CA 92806",33.805921401304865,-117.87558607342856
nhl,nhl_387407,2025-03-31,02:00,685,Los Angeles Kings,697,San Jose Sharks,Crypto.com Arena,Los Angeles,California,"1111 S Figueroa St, Los Angeles, CA 90015",34.04348179591837,-118.26550997959184
nhl,nhl_387408,2025-03-31,23:00,690,New Jersey Devils,687,Minnesota Wild,Prudential Center,Newark,New Jersey,"25 Lafayette St, Newark, NJ 07102",40.7337037,-74.1719383
nhl,nhl_387409,2025-03-31,23:00,695,Philadelphia Flyers,689,Nashville Predators,Wells Fargo Center,Philadelphia,Pennsylvania,"3601 S Broad St, Philadelphia, PA 19148",39.905098,-75.173446
nhl,nhl_387410,2025-04-01,00:30,679,Colorado Avalanche,675,Calgary Flames,Pepsi Center,Denver,Colorado,"1000 Chopper Cir, Denver, CO 80204",39.748683799999995,-105.00754401780362
nhl,nhl_387411,2025-04-01,02:00,1436,Seattle Kraken,681,Dallas Stars,Climate Pledge Arena,Seattle,Washington,"334 1st Ave N, Seattle, WA 98109",47.62137818367347,-122.35530857142858
nhl,nhl_387412,2025-04-01,23:00,673,Boston Bruins,703,Washington Capitals,TD Garden,Boston,Massachusetts,"100 Legends Way, Boston, MA 02114",42.3661213,-71.0616382
nhl,nhl_387413,2025-04-01,23:00,680,Columbus Blue Jackets,689,Nashville Predators,Nationwide Arena,Columbus,Ohio,"200 W Nationwide Blvd, Columbus, OH 43215",39.968499,-83.006731
